customer_id,lifetime_value,days_since_purchase,total_orders,churn_risk_flag
13753,87.19591974135066,245,8,Active
13754,151.50002117044662,66,39,Active
13755,671.4161564435063,266,8,Active
13756,281.18802050154426,382,8,Active
13757,2228.581041587163,470,34,Mid Value At Risk
13758,1366.2592643242822,205,16,Mid Value At Risk
13759,3286.7810702969605,58,41,Active
13760,240.52830356350734,201,13,Active
13761,2797.9102648987187,225,23,Mid Value At Risk
13762,451.4287586504679,142,12,Active
13763,341.5783562229712,381,27,Active
13764,41.329028170803916,368,22,Active
13765,43.36666939605238,84,32,Active
13766,942.1536335661632,143,49,Active
13767,489.88662363505523,352,27,Active
13768,205.48605442892108,33,2,Active
13769,761.4727886859508,401,45,Active
13770,233.20014118129174,152,33,Active
13771,689.502180336585,158,26,Active
13772,356.04122673518594,446,28,Active
13773,1387.7842783037293,141,19,Mid Value At Risk
13774,1374.9387890052938,446,43,Mid Value At Risk
13775,519.0752133934234,251,5,Active
13776,345.6351031838533,303,33,Active
13777,360.2358438983859,112,20,Active
13778,1310.7413474920954,144,30,Mid Value At Risk
13779,318.2112493037212,450,45,Active
13780,187.62590048642807,209,8,Active
13781,70.79252938294519,224,38,Active
13782,502.9266098486742,43,17,Active
13783,526.4280691718772,264,44,Active
13784,1470.6216744901224,244,1,Mid Value At Risk
13785,200.04055519102968,3,3,Active
13786,383.7087271445386,125,46,Active
13787,1321.9002930930017,268,26,Mid Value At Risk
13788,1388.1079937209252,84,31,Active
13789,388.40065141736784,16,8,Active
13790,491.65221970913484,334,43,Active
13791,289.1041006005095,464,46,Active
13792,2157.1528203183234,59,8,Active
13793,101.03470608645355,177,35,Active
13794,2171.448883793567,63,39,Active
13795,921.2724271200007,446,28,Active
13796,606.6985576266507,491,4,Active
13797,26.56341720450263,49,16,Active
13798,516.394612117759,307,13,Active
13799,419.0585890325358,246,20,Active
13800,140.6443259626166,289,5,Active
13801,854.6440311322433,286,37,Active
13802,2836.5413902104306,443,20,Mid Value At Risk
13803,660.7740296281788,332,24,Active
13804,1003.5206212198682,15,36,Active
13805,56.724719469053674,338,34,Active
13806,432.5702581944121,255,45,Active
13807,98.96305983732974,92,48,Active
13808,759.0425346466343,279,34,Active
13809,2230.742428723666,206,19,Mid Value At Risk
13810,867.2416027064211,94,17,Active
13811,63.930148107298535,225,5,Active
13812,350.3900675186423,301,25,Active
13813,639.9863683362397,318,18,Active
13814,412.94898110309396,463,8,Active
13815,1434.9002172850455,199,27,Mid Value At Risk
13816,1348.4981443057445,271,15,Mid Value At Risk
13817,757.0516151761586,234,45,Active
13818,374.0315041722225,46,13,Active
13819,235.85813677618347,64,16,Active
13820,89.5271440282888,230,22,Active
13821,350.67707561072655,430,20,Active
13822,426.41951902855976,440,13,Active
13823,901.1723080199863,249,20,Active
13824,858.7295789250011,246,2,Active
13825,58.149583023944906,428,35,Active
13826,402.3644267061657,75,47,Active
13827,160.49811635023374,157,19,Active
13828,136.45293542712085,223,45,Active
13829,1404.969393375709,190,37,Mid Value At Risk
13830,34.25520370481165,473,6,Active
13831,434.6554658132692,52,14,Active
13832,147.3341173516943,438,4,Active
13833,1691.7580153916156,88,22,Active
13834,651.4215721656913,313,39,Active
13835,210.52752624006496,339,36,Active
13836,558.4108612910466,66,34,Active
13837,1051.882851578396,150,27,Mid Value At Risk
13838,2538.319481275202,20,7,Active
13839,199.22665852262696,33,3,Active
13840,1738.5220764049325,328,47,Mid Value At Risk
13841,2178.175180769651,281,33,Mid Value At Risk
13842,1985.5660296669516,46,2,Active
13843,807.1950356272125,73,42,Active
13844,795.0141384300251,354,16,Active
13845,412.9528377986661,313,25,Active
13846,1116.7457482525235,343,15,Mid Value At Risk
13847,606.2236895378121,133,24,Active
13848,905.1681071856684,55,15,Active
13849,447.53371152219285,61,31,Active
13850,1051.9129566565089,345,14,Mid Value At Risk
13851,1391.9631651141635,8,14,Active
13852,126.66804386375001,272,6,Active
13853,1431.4725522233275,246,14,Mid Value At Risk
13854,621.7389053534363,176,17,Active
13855,1489.741645147947,493,18,Mid Value At Risk
13856,451.52418007814686,116,20,Active
13857,381.19151442191077,317,17,Active
13858,1972.6550224570872,271,16,Mid Value At Risk
13859,231.39384991296197,193,40,Active
13860,1487.409006673585,150,39,Mid Value At Risk
13861,529.3507067997149,131,32,Active
13862,577.3944465742442,102,44,Active
13863,295.0770078311865,310,9,Active
13864,680.8560809016521,270,27,Active
13865,314.68441635198946,292,46,Active
13866,32.049005698181396,210,33,Active
13867,253.96185204120917,495,10,Active
13868,5.119581156662985,361,17,Active
13869,3066.376768122819,338,49,Mid Value At Risk
13870,2699.1898019801147,67,49,Active
13871,402.2268351509518,10,36,Active
13872,1042.6540624653485,49,17,Active
13873,339.48118868571254,487,18,Active
13874,889.5845764391504,111,23,Active
13875,1309.570803788274,321,34,Mid Value At Risk
13876,2346.299801988158,219,8,Mid Value At Risk
13877,408.9435835586523,57,13,Active
13878,1223.3856499852136,283,23,Mid Value At Risk
13879,247.31902113242086,459,20,Active
13880,3711.1721913836705,113,22,Active
13881,20.885961389498554,133,47,Active
13882,740.1215140031564,71,23,Active
13883,861.8861766438494,83,41,Active
13884,931.9184944778405,57,35,Active
13885,102.61911917600494,376,3,Active
13886,2231.362004471226,349,34,Mid Value At Risk
13887,159.9160032930926,271,33,Active
13888,779.8849620432302,483,46,Active
13889,201.5185031216661,111,17,Active
13890,293.6300949111339,357,45,Active
13891,632.5348761158183,375,19,Active
13892,431.9199295514334,76,30,Active
13893,139.69759664634705,158,23,Active
13894,149.96672861687057,20,15,Active
13895,433.2269112902683,421,14,Active
13896,1132.6872270989834,131,2,Mid Value At Risk
13897,1825.9487409744984,329,39,Mid Value At Risk
13898,70.30263463968753,122,49,Active
13899,399.5181477733339,41,18,Active
13900,84.50672117499732,167,6,Active
13901,13.385342190093223,410,32,Active
13902,867.1019438389117,130,21,Active
13903,737.9465303636421,23,40,Active
13904,142.3632358819497,279,28,Active
13905,213.06303669435653,251,27,Active
13906,19.194643719046923,469,2,Active
13907,1441.1919126169075,400,33,Mid Value At Risk
13908,2941.2634037003368,9,16,Active
13909,116.4457357015927,13,39,Active
13910,210.6259710226998,412,22,Active
13911,1622.4485065017739,411,43,Mid Value At Risk
13912,2087.981959367932,307,47,Mid Value At Risk
13913,435.2679506268634,320,13,Active
13914,41.55899449167201,52,2,Active
13915,32.150950824683335,209,14,Active
13916,682.5586034824987,38,38,Active
13917,399.2429602950889,100,41,Active
13918,23.25673734368568,193,28,Active
13919,700.2195982158125,402,7,Active
13920,9.093516529934586,191,18,Active
13921,1238.5687377537477,51,41,Active
13922,292.7257414977858,393,36,Active
13923,32.872627020373926,141,41,Active
13924,710.0697604571745,168,36,Active
13925,405.5789940132489,311,44,Active
13926,2913.609316263987,109,4,Active
13927,628.5585822255422,207,30,Active
13928,257.5308667493444,427,24,Active
13929,988.7530208536956,300,20,Active
13930,253.40534034296144,110,46,Active
13931,1876.7556717977282,196,31,Mid Value At Risk
13932,375.6471047781717,417,24,Active
13933,638.5725249168647,152,7,Active
13934,41.51739488784988,420,26,Active
13935,444.26969673316205,243,13,Active
13936,1428.7660566436482,128,8,Mid Value At Risk
13937,1310.470779897218,105,5,Active
13938,203.210685655484,10,44,Active
13939,205.02845563149137,356,13,Active
13940,1359.9511137394827,148,29,Mid Value At Risk
13941,2131.97441054623,489,20,Mid Value At Risk
13942,80.17537829100274,365,14,Active
13943,478.35489886257835,364,32,Active
13944,329.3325684950853,459,27,Active
13945,1636.4245698011125,140,25,Mid Value At Risk
13946,69.77631733237443,190,4,Active
13947,189.71887511308887,402,21,Active
13948,1116.9734209697153,94,18,Active
13949,42.124935180300014,492,39,Active
13950,542.6626289517019,496,15,Active
13951,466.8705227382159,229,38,Active
13952,325.65452863515003,63,48,Active
13953,401.45612309686214,340,24,Active
13954,603.9169451843717,25,8,Active
13955,140.78601685465466,268,28,Active
13956,678.8979626145508,405,21,Active
13957,1309.5802040779186,281,16,Mid Value At Risk
13958,1142.2296970764,11,16,Active
13959,133.69408832791117,320,35,Active
13960,129.30907385416975,201,17,Active
13961,249.77040055878822,126,9,Active
13962,358.37421925892477,306,35,Active
13963,420.0148028431152,190,29,Active
13964,910.790826524121,89,39,Active
13965,46.68013561710338,355,18,Active
13966,28.23045483362373,116,12,Active
13967,397.9466459303791,352,19,Active
13968,955.6502860264649,177,48,Active
13969,171.97697176523513,14,22,Active
13970,820.671295230421,257,49,Active
13971,240.69829897778624,209,15,Active
13972,1737.849965176342,281,1,Mid Value At Risk
13973,1808.310007991298,443,2,Mid Value At Risk
13974,282.2456092702232,328,8,Active
13975,209.08532194500492,325,22,Active
13976,423.8762481224023,389,25,Active
13977,220.1092356946964,105,2,Active
13978,892.7300878543535,483,9,Active
13979,1399.2574393291002,147,9,Mid Value At Risk
13980,894.4615149508643,279,13,Active
13981,1391.41155722128,9,6,Active
13982,404.6600674734956,118,30,Active
13983,135.9827301100476,94,15,Active
13984,1071.378855257514,434,15,Mid Value At Risk
13985,357.62303351647495,144,7,Active
13986,890.0168353609886,289,11,Active
13987,252.47459714679644,386,40,Active
13988,67.77525000315062,14,38,Active
13989,3923.054584454033,494,40,Mid Value At Risk
13990,135.8732530916813,257,2,Active
13991,3566.849316015023,346,48,Mid Value At Risk
13992,3027.6053736860026,186,39,Mid Value At Risk
13993,1263.197207249501,345,10,Mid Value At Risk
13994,861.6911436728211,400,44,Active
13995,689.8342740394606,207,17,Active
13996,1608.538854107934,346,7,Mid Value At Risk
13997,273.36097135536966,431,40,Active
13998,504.4101955611271,172,39,Active
13999,772.783975741004,464,4,Active
14000,423.72202896392076,270,35,Active
14001,446.17510628476884,221,47,Active
14002,320.72202700132743,152,36,Active
14003,664.5158933388755,111,31,Active
14004,1520.766020482131,183,25,Mid Value At Risk
14005,180.04468088190873,399,41,Active
14006,2179.746679548201,339,13,Mid Value At Risk
14007,934.5954011025921,72,18,Active
14008,1386.5202507281251,418,21,Mid Value At Risk
14009,649.8882373693525,386,48,Active
14010,1209.5466643069624,283,1,Mid Value At Risk
14011,13.066446802672512,74,36,Active
14012,1364.6728204479725,355,8,Mid Value At Risk
14013,32.77331989033989,215,48,Active
14014,1765.1901883880487,497,21,Mid Value At Risk
14015,3858.934360425145,328,43,Mid Value At Risk
14016,278.58848123663876,476,21,Active
14017,188.9005205178328,23,27,Active
14018,1159.773752533727,68,19,Active
14019,233.38028539772574,398,23,Active
14020,1605.3240023540777,447,43,Mid Value At Risk
14021,86.81915981918605,373,35,Active
14022,107.69891353331498,362,40,Active
14023,3096.3807349442855,93,42,Active
14024,896.2910740758698,321,48,Active
14025,1501.2644271003007,324,5,Mid Value At Risk
14026,313.63965302738745,384,41,Active
14027,902.8047463853375,63,8,Active
14028,721.5983444845474,224,11,Active
14029,739.3577649090863,225,16,Active
14030,917.9037605121582,369,39,Active
14031,685.2092644897456,346,47,Active
14032,448.3802427942218,337,24,Active
14033,258.2856932632521,103,21,Active
14034,1170.8214308984006,215,23,Mid Value At Risk
14035,205.22835527925375,192,49,Active
14036,943.0452022560154,160,38,Active
14037,212.56199969892288,372,47,Active
14038,785.3680752401531,207,8,Active
14039,1099.7401554850805,269,7,Mid Value At Risk
14040,197.45108544008713,194,2,Active
14041,49.45206984360652,380,30,Active
14042,112.30555118130982,403,13,Active
14043,745.1173379457327,152,23,Active
14044,1514.7489226968705,237,29,Mid Value At Risk
14045,36.832487966122045,88,38,Active
14046,1059.8622199623212,11,37,Active
14047,334.01231274577384,187,20,Active
14048,520.8803253070207,214,33,Active
14049,2114.4793478046026,15,29,Active
14050,322.73955901938433,266,15,Active
14051,500.8948108377974,297,23,Active
14052,11.021505342092674,411,42,Active
14053,68.09668775588126,444,3,Active
14054,239.36291716483984,73,37,Active
14055,22.597976366977864,52,29,Active
14056,798.3810370764517,128,45,Active
14057,444.6560999916575,28,8,Active
14058,635.5155165869005,65,22,Active
14059,153.55546448491168,17,29,Active
14060,280.7043027111543,351,2,Active
14061,872.0974873189697,428,41,Active
14062,2688.875268719605,138,49,Mid Value At Risk
14063,41.385679762783816,319,45,Active
14064,1768.6198854480945,229,1,Mid Value At Risk
14065,688.0818331217758,254,44,Active
14066,663.9428581833089,477,20,Active
14067,554.963524957471,210,21,Active
14068,57.53550755924901,431,37,Active
14069,75.34028869180491,294,8,Active
14070,734.8586793694025,231,27,Active
14071,333.57510452175995,241,47,Active
14072,1993.7196926276397,70,35,Active
14073,417.4964998189969,104,6,Active
14074,123.71667004055497,204,45,Active
14075,1003.424028734061,53,44,Active
14076,277.7797015645583,462,19,Active
14077,596.3448689520684,428,18,Active
14078,957.4197795655964,375,1,Active
14079,1844.1837591234353,330,25,Mid Value At Risk
14080,1256.9094622294465,54,27,Active
14081,902.5014332940797,276,7,Active
14082,910.6309077433011,335,44,Active
14083,2333.9013794473112,31,42,Active
14084,280.58167401894474,135,29,Active
14085,0.890170425426292,58,31,Active
14086,253.91345145946494,105,44,Active
14087,196.60931787966052,266,43,Active
14088,867.3760880472319,10,36,Active
14089,803.467421672282,496,19,Active
14090,720.061084008051,253,6,Active
14091,13.101451339472414,295,25,Active
14092,1043.854244818022,156,31,Mid Value At Risk
14093,312.69423041158774,158,9,Active
14094,875.0335139905209,37,20,Active
14095,650.5874662281503,119,10,Active
14096,335.72943520186743,67,37,Active
14097,115.62882190018593,242,27,Active
14098,79.34275144712053,299,13,Active
14099,1424.7426695696242,463,41,Mid Value At Risk
14100,2004.7167167329487,213,2,Mid Value At Risk
14101,839.3733816921838,308,21,Active
14102,87.34679770113928,101,33,Active
14103,411.36803140664,56,24,Active
14104,1044.3297035283922,332,44,Mid Value At Risk
14105,1210.6511202324552,324,42,Mid Value At Risk
14106,100.64889982303247,239,34,Active
14107,0.024575453772647596,393,9,Active
14108,996.2166126820946,231,2,Active
14109,352.7861765983054,362,30,Active
14110,234.94008293334159,381,22,Active
14111,10.385091427868309,92,46,Active
14112,621.7439085441995,279,11,Active
14113,1523.8569058010232,447,43,Mid Value At Risk
14114,2529.082855818979,109,17,Active
14115,667.2985968759956,317,36,Active
14116,577.9970719378207,168,13,Active
14117,71.1142712727441,300,7,Active
14118,636.8047542026909,470,16,Active
14119,382.40164632648015,408,33,Active
14120,747.4319620313318,435,45,Active
14121,393.7684354089431,442,1,Active
14122,219.8644053307158,218,11,Active
14123,79.82557288393689,222,6,Active
14124,302.57391105004683,161,20,Active
14125,81.31158830673044,16,35,Active
14126,155.73909960631224,278,44,Active
14127,3495.2035828447124,497,37,Mid Value At Risk
14128,469.7386044064391,57,41,Active
14129,607.2104139216806,62,26,Active
14130,1654.7603169002784,498,12,Mid Value At Risk
14131,4335.286023590144,363,30,Mid Value At Risk
14132,699.187614224114,466,28,Active
14133,1339.069457776031,327,27,Mid Value At Risk
14134,316.73785774103885,242,42,Active
14135,291.9315592961318,90,19,Active
14136,412.2736071635937,72,5,Active
14137,893.0315202043754,326,5,Active
14138,917.0454994851488,30,41,Active
14139,302.94883316589085,359,27,Active
14140,114.36676684075555,407,28,Active
14141,800.5997638681009,288,26,Active
14142,109.87169606815948,86,27,Active
14143,691.134182102234,234,49,Active
14144,945.826790035186,235,42,Active
14145,964.810564675917,313,21,Active
14146,1120.22412044721,365,1,Mid Value At Risk
14147,1649.9695103187587,265,28,Mid Value At Risk
14148,554.4521342821249,287,48,Active
14149,1048.2053362592885,327,15,Mid Value At Risk
14150,772.3275042591703,393,17,Active
14151,165.2651111987346,269,26,Active
14152,20.820309064001847,186,20,Active
14153,267.86521862038455,131,25,Active
14154,468.2004439656266,291,13,Active
14155,767.9975562994495,481,33,Active
14156,1517.4791133250726,277,25,Mid Value At Risk
14157,174.76933944603542,320,8,Active
14158,107.32793713593158,351,5,Active
14159,2647.9150279879823,180,6,Mid Value At Risk
14160,91.47128168619894,290,23,Active
14161,520.8231049694141,480,30,Active
14162,704.6688518591532,377,14,Active
14163,623.6169069090607,163,23,Active
14164,71.96791271704424,271,11,Active
14165,46.97403006956989,376,31,Active
14166,89.17747924104921,96,6,Active
14167,704.7150944751066,262,11,Active
14168,628.815270530324,365,13,Active
14169,212.98781990890365,469,12,Active
14170,812.3898753267105,353,2,Active
14171,1372.1388078772547,288,35,Mid Value At Risk
14172,33.97447875714737,436,36,Active
14173,551.5312355900932,83,17,Active
14174,935.1687799207937,225,28,Active
14175,232.61552222524696,412,28,Active
14176,294.2706531505621,223,22,Active
14177,760.7842192622392,469,38,Active
14178,1825.7186310623626,118,7,Active
14179,1328.2667984310376,482,15,Mid Value At Risk
14180,699.9851055758643,192,32,Active
14181,1048.1238673703133,79,11,Active
14182,363.08059574975925,78,24,Active
14183,819.4694984757158,147,3,Active
14184,502.15964491694365,107,30,Active
14185,168.5137524352908,382,6,Active
14186,967.8271218843039,271,2,Active
14187,650.3821960066556,390,14,Active
14188,355.30851238900107,244,41,Active
14189,1938.3498516548552,73,18,Active
14190,16.925074671754153,357,44,Active
14191,303.57261289866335,468,31,Active
14192,46.85058646209695,354,13,Active
14193,1163.7521557411485,422,26,Mid Value At Risk
14194,968.8179534218768,26,44,Active
14195,321.998274321256,210,12,Active
14196,900.7775030162101,92,18,Active
14197,403.2617250468232,125,9,Active
14198,1129.3021790229843,435,49,Mid Value At Risk
14199,484.37819077109793,73,21,Active
14200,425.2033375061294,480,48,Active
14201,2183.3771772274167,123,49,Mid Value At Risk
14202,231.08391449980383,309,40,Active
14203,102.6734733312915,184,43,Active
14204,702.7011459420961,187,24,Active
14205,2787.3626998145573,198,34,Mid Value At Risk
14206,379.6453766537073,78,8,Active
14207,51.23561950247869,348,44,Active
14208,331.5706978357286,186,33,Active
14209,564.0651358272564,344,23,Active
14210,141.3162441546754,253,13,Active
14211,858.594775840109,13,49,Active
14212,4877.242838885728,299,14,Mid Value At Risk
14213,480.803756969674,76,14,Active
14214,350.4673667495194,51,16,Active
14215,409.59993950233707,275,49,Active
14216,97.86625675578787,149,38,Active
14217,1718.3380451300677,219,39,Mid Value At Risk
14218,428.6763611208074,122,26,Active
14219,391.87047719531375,211,26,Active
14220,862.3192912614206,280,1,Active
14221,466.76497002908025,26,32,Active
14222,835.8300696794745,173,15,Active
14223,50.73215608859128,156,21,Active
14224,1344.417848807049,238,18,Mid Value At Risk
14225,2257.4763228683155,376,30,Mid Value At Risk
14226,837.0406906448736,82,13,Active
14227,2473.194391782738,492,24,Mid Value At Risk
14228,131.36434125134545,356,30,Active
14229,519.1759240783424,490,2,Active
14230,736.6542387663876,413,19,Active
14231,697.3152118001307,273,47,Active
14232,410.6119158815662,68,44,Active
14233,330.0937902162775,44,47,Active
14234,108.49453249763587,493,25,Active
14235,397.72550852854494,61,14,Active
14236,142.02084140571134,123,6,Active
14237,1060.507711723893,349,12,Mid Value At Risk
14238,187.3948791202893,196,20,Active
14239,48.28023704954737,330,23,Active
14240,643.0237221035075,409,30,Active
14241,723.5484912802177,479,30,Active
14242,1644.0368294994698,323,38,Mid Value At Risk
14243,688.271705135107,111,30,Active
14244,339.0835526181811,258,41,Active
14245,1299.689491503486,89,30,Active
14246,621.7082103237535,433,36,Active
14247,66.07969236939509,198,49,Active
14248,667.4931784596828,282,34,Active
14249,1908.934642338763,200,16,Mid Value At Risk
14250,403.7590455429695,99,24,Active
14251,281.15185338595177,27,14,Active
14252,123.89224130370273,89,26,Active
14253,131.37679297997343,146,8,Active
14254,453.59442447625435,182,14,Active
14255,724.4385603544667,257,31,Active
14256,67.24060114205604,189,2,Active
14257,2244.997007974314,240,48,Mid Value At Risk
14258,1125.634075629639,359,4,Mid Value At Risk
14259,706.7179927133909,387,1,Active
14260,1410.2515779575042,196,20,Mid Value At Risk
14261,66.86770086443373,297,14,Active
14262,518.2926313551891,165,40,Active
14263,795.6031993959082,307,25,Active
14264,1411.2511927483392,271,25,Mid Value At Risk
14265,1224.0193129508398,8,3,Active
14266,259.5534739843048,38,5,Active
14267,2262.5510963182373,114,38,Active
14268,106.2272497217811,339,26,Active
14269,1664.4088499059799,56,40,Active
14270,2830.720968129413,431,38,Mid Value At Risk
14271,155.98850934499416,474,38,Active
14272,1024.2974676427295,359,4,Mid Value At Risk
14273,32.89556332058647,138,7,Active
14274,415.92380523200904,102,30,Active
14275,581.0046980465345,334,30,Active
14276,695.2304008926606,177,19,Active
14277,2198.3137439028383,169,39,Mid Value At Risk
14278,892.4050026783884,339,35,Active
14279,525.1096726058541,286,40,Active
14280,1327.2178658696357,261,33,Mid Value At Risk
14281,2405.1567031248815,375,33,Mid Value At Risk
14282,17.850598339394143,223,14,Active
14283,3237.41655594387,199,38,Mid Value At Risk
14284,72.05543220744337,211,10,Active
14285,1347.272183023043,287,28,Mid Value At Risk
14286,263.17528734927254,180,14,Active
14287,113.41645177920547,250,36,Active
14288,463.6485937990457,231,38,Active
14289,826.1620701790378,472,16,Active
14290,383.6577716247611,482,21,Active
14291,44.88845743051883,23,28,Active
14292,731.9555900916291,48,33,Active
14293,1861.5290822673583,109,6,Active
14294,386.58829552734244,296,41,Active
14295,195.0166480037767,6,15,Active
14296,467.54521789757223,38,44,Active
14297,39.65705263212149,169,3,Active
14298,1374.0087249639503,356,43,Mid Value At Risk
14299,1400.5284672948906,283,47,Mid Value At Risk
14300,709.3864435699508,203,35,Active
14301,348.4544174090322,325,14,Active
14302,1286.684256701425,313,2,Mid Value At Risk
14303,647.1823431549793,273,29,Active
14304,1398.648819279141,244,4,Mid Value At Risk
14305,798.5621990911046,327,26,Active
14306,1227.484660982956,475,12,Mid Value At Risk
14307,730.163722075116,47,2,Active
14308,427.74099930310285,249,17,Active
14309,2535.0379531455583,79,35,Active
14310,623.1624673282635,110,10,Active
14311,743.2769351854796,13,48,Active
14312,199.26938683285792,395,22,Active
14313,786.0529592818515,380,41,Active
14314,678.172637203098,365,43,Active
14315,163.49512053561276,90,21,Active
14316,49.148993622997246,342,15,Active
14317,741.7990821254737,348,35,Active
14318,1154.096303937297,280,48,Mid Value At Risk
14319,592.8644726272735,221,21,Active
14320,205.74570230153122,73,21,Active
14321,878.5426503426474,234,21,Active
14322,66.79722861657194,260,44,Active
14323,466.47867274544313,113,32,Active
14324,142.6955892795576,46,5,Active
14325,163.12291591128962,274,39,Active
14326,180.81208538693284,43,9,Active
14327,391.1300584733824,208,18,Active
14328,42.00381654961875,417,21,Active
14329,405.7238169166074,349,8,Active
14330,573.4724473088694,103,44,Active
14331,528.2254264866054,124,34,Active
14332,386.02911837950904,10,10,Active
14333,1461.8095503913185,329,41,Mid Value At Risk
14334,125.62878356884515,187,24,Active
14335,563.6848569246147,31,40,Active
14336,51.23958839092564,156,24,Active
14337,59.051304835137294,60,32,Active
14338,682.4008603393993,249,33,Active
14339,667.8025595531902,387,38,Active
14340,1683.207173944763,374,44,Mid Value At Risk
14341,652.9277088511318,439,49,Active
14342,2570.931948230018,270,34,Mid Value At Risk
14343,39.93631476633541,442,11,Active
14344,82.51942293470368,217,31,Active
14345,36.05300892800404,399,18,Active
14346,163.92553368881642,2,23,Active
14347,623.4349753114086,24,22,Active
14348,829.8004547905357,206,43,Active
14349,37.3254857071715,320,18,Active
14350,2334.5858405874305,496,40,Mid Value At Risk
14351,1476.9659854206993,199,47,Mid Value At Risk
14352,281.4778436483678,356,41,Active
14353,64.26339183889515,114,47,Active
14354,148.95482486699143,280,39,Active
14355,108.60484199586982,155,20,Active
14356,105.25753484914713,165,13,Active
14357,584.7817389100582,486,45,Active
14358,225.72848042376754,222,1,Active
14359,354.7077007750423,91,4,Active
14360,3645.5104737828938,167,24,Mid Value At Risk
14361,922.406415057423,447,36,Active
14362,2380.4405124638083,207,36,Mid Value At Risk
14363,123.04004440676086,282,45,Active
14364,385.1940275416231,65,2,Active
14365,647.262791285591,376,28,Active
14366,63.89116589049969,4,26,Active
14367,3.356988417854668,157,23,Active
14368,887.9837235566905,249,15,Active
14369,821.374621284864,257,36,Active
14370,423.1764821759883,235,27,Active
14371,538.1175252340576,306,6,Active
14372,429.52078767229824,366,35,Active
14373,19.438289184684052,470,39,Active
14374,326.82176068702813,395,38,Active
14375,155.91922328376674,74,35,Active
14376,82.88891655970207,187,36,Active
14377,2512.0597357311867,62,10,Active
14378,731.7530593713456,337,30,Active
14379,1043.4951503164064,164,41,Mid Value At Risk
14380,303.0940750592598,56,38,Active
14381,399.5751242137042,111,29,Active
14382,216.31811027572095,218,43,Active
14383,81.5957677105449,240,39,Active
14384,157.81656441906824,21,4,Active
14385,1277.6678034638742,141,5,Mid Value At Risk
14386,905.4353475290792,265,4,Active
14387,633.3649273350252,139,36,Active
14388,515.622573965977,459,45,Active
14389,2045.303799286022,70,16,Active
14390,60.41266364688869,385,25,Active
14391,263.4711025283125,118,14,Active
14392,344.5498486172636,198,11,Active
14393,1220.1723146703566,205,29,Mid Value At Risk
14394,3915.8428126675944,214,34,Mid Value At Risk
14395,220.25559310262918,56,22,Active
14396,1659.1324091561564,287,14,Mid Value At Risk
14397,1420.5014919141272,470,24,Mid Value At Risk
14398,203.56022380228427,293,39,Active
14399,407.7711005219012,175,26,Active
14400,421.66274952930695,347,43,Active
14401,3061.4350851715208,370,36,Mid Value At Risk
14402,159.6313722323488,462,39,Active
14403,1284.189284655334,128,16,Mid Value At Risk
14404,325.4040087479161,431,38,Active
14405,1050.0496236287943,378,32,Mid Value At Risk
14406,435.79691883617346,325,6,Active
14407,690.8822782246561,442,34,Active
14408,1429.9515631221145,292,8,Mid Value At Risk
14409,1304.3885568268383,288,30,Mid Value At Risk
14410,1610.4628499410794,226,27,Mid Value At Risk
14411,49.17470869113774,64,7,Active
14412,942.2557141806582,455,27,Active
14413,120.64656928943963,426,25,Active
14414,430.03493856069116,48,46,Active
14415,636.3006003601253,202,41,Active
14416,412.3215094516431,498,15,Active
14417,586.5283947261195,337,25,Active
14418,4530.030002884357,414,22,Mid Value At Risk
14419,116.22162667166039,405,18,Active
14420,900.2674388018293,60,12,Active
14421,403.346144819829,397,23,Active
14422,114.18208348003347,257,45,Active
14423,138.2805309389225,65,39,Active
14424,2385.039248175067,239,25,Mid Value At Risk
14425,1693.5585418763985,289,10,Mid Value At Risk
14426,1900.485659922222,38,30,Active
14427,3817.24203890761,25,10,Active
14428,186.87374894876777,410,34,Active
14429,351.34906997590707,461,46,Active
14430,885.0390755735891,59,13,Active
14431,529.0127296105525,476,29,Active
14432,433.5634853361387,417,38,Active
14433,354.29841148220817,357,41,Active
14434,720.6895599104006,383,45,Active
14435,685.6507107833977,297,9,Active
14436,140.87232931347538,158,13,Active
14437,510.5331077246076,57,37,Active
14438,645.002135589742,433,14,Active
14439,675.7100739305442,48,37,Active
14440,188.68642396659203,328,9,Active
14441,1084.6785245268645,433,8,Mid Value At Risk
14442,20.417622921914177,431,39,Active
14443,350.59544566359256,56,40,Active
14444,1212.0758274611635,65,3,Active
14445,663.8939775013779,268,47,Active
14446,242.1417460913903,69,40,Active
14447,949.8318456915779,216,33,Active
14448,670.3366657239548,390,32,Active
14449,1272.6641301774368,89,7,Active
14450,1062.4963997907696,449,19,Mid Value At Risk
14451,753.5082410585588,281,34,Active
14452,535.82218900813,257,14,Active
14453,114.34111078018705,160,47,Active
14454,242.3264741861522,490,46,Active
14455,434.54059730270524,234,19,Active
14456,731.6323855771926,131,26,Active
14457,576.7565717810485,49,17,Active
14458,271.9492534663076,147,28,Active
14459,5.188273786704242,316,19,Active
14460,548.5230161757884,491,27,Active
14461,269.0789025985464,413,48,Active
14462,1061.2387470397791,434,19,Mid Value At Risk
14463,19.39011040740029,2,33,Active
14464,703.2495458301346,329,7,Active
14465,2270.6305897387383,440,29,Mid Value At Risk
14466,153.3248872134739,145,43,Active
14467,510.3962977975742,444,5,Active
14468,76.69962401504529,366,30,Active
14469,786.119472851581,420,49,Active
14470,639.7519257519364,61,43,Active
